,new_customer_idx,new_historical_existing_cnt
949,26753_SMB_-1,0
950,37680_Enterprise_-1,0
951,47466_Enterprise_4,1
952,31002_Enterprise_1,1
953,38426_Enterprise_-1,0
954,43718_Enterprise_-1,0
955,21995_Enterprise_-1,0
956,27744_SMB_4,1
957,44377_SMB_-1,0
958,25456_SMB_-1,0
959,17454_Enterprise_-1,0
960,33476_SMB_-1,0
961,45771_SMB_-1,0
962,30205_Enterprise_-1,0
963,10494_SMB_-1,0
964,34643_Enterprise_-1,0
965,9992_SMB_-1,0
966,27834_SMB_-1,0
967,26794_Enterprise_-1,0
968,14758_SMB_-1,0
969,21395_Enterprise_-1,0
970,41700_Enterprise_-1,0
971,34935_Enterprise_-1,0
972,15011_SMB_-1,0
973,471_SMB_-1,0
974,1545_Enterprise_-1,0
975,19714_SMB_-1,0
976,24671_Enterprise_-1,0
977,10749_Enterprise_-1,0
978,20776_SMB_-1,0
979,23880_Enterprise_-1,0
980,21773_SMB_-1,0
981,23901_SMB_-1,0
982,38417_SMB_-1,0
983,10704_Enterprise_4,1
984,46140_SMB_-1,0
985,29887_SMB_-1,0
986,30998_SMB_-1,0
987,3574_SMB_-1,0
988,4564_Enterprise_-1,0
989,25177_SMB_-1,0
990,7258_SMB_-1,0
991,35055_Enterprise_-1,0
992,19262_Enterprise_-1,0
993,7174_Enterprise_-1,0
994,827_Enterprise_-1,0
995,5600_Enterprise_-1,0
996,15493_Enterprise_-1,0
997,27694_SMB_-1,0
998,38518_SMB_-1,0
999,43510_SMB_-1,0
1000,38027_SMB_-1,0
1001,30514_Enterprise_-1,0
1002,37852_SMB_-1,0
1003,16886_SMB_-1,0
1004,7858_SMB_-1,0
1005,10782_Enterprise_0,1
1006,26078_SMB_-1,0
1007,14167_SMB_0,1
1008,35646_Enterprise_-1,0
1009,10281_Enterprise_-1,0
1010,18777_SMB_-1,0
1011,22133_Enterprise_-1,0
1012,4936_Enterprise_-1,0
1013,40480_Enterprise_-1,0
1014,7931_Enterprise_-1,0
1015,35083_Enterprise_-1,0
1016,43690_SMB_-1,0
1017,31864_SMB_-1,0
1018,31444_Enterprise_-1,0
1019,38947_SMB_-1,0
1020,16581_SMB_3,1
1021,38936_Enterprise_-1,0
1022,12629_SMB_-1,0
1023,42313_SMB_-1,0
1024,34421_SMB_1,1
1025,3076_SMB_-1,0
1026,17948_SMB_-1,0
1027,34290_Enterprise_-1,0
1028,11490_Enterprise_-1,0
1029,22030_SMB_-1,0
1030,26969_Enterprise_-1,0
1031,31382_SMB_-1,0
1032,19178_SMB_-1,0
1033,29876_Enterprise_-1,0
1034,44318_Enterprise_-1,0
1035,17484_SMB_-1,0
1036,2597_SMB_-1,0
1037,41657_Enterprise_1,1
1038,17745_SMB_-1,0
1039,39776_SMB_-1,0
1040,41637_SMB_-1,0
1041,6644_SMB_1,1
1042,12628_SMB_-1,0
1043,31016_SMB_-1,0
1044,2198_SMB_-1,0
1045,37578_SMB_-1,0
1046,37565_SMB_5,1
1047,2646_SMB_3,1
1048,19196_SMB_-1,0
1049,40042_SMB_-1,0
1050,174_SMB_-1,0
1051,22591_Enterprise_-1,0
1052,4984_SMB_-1,0
1053,35857_Enterprise_-1,0
1054,21148_SMB_-1,0
1055,28010_SMB_-1,0
1056,2627_Enterprise_-1,0
1057,38097_Enterprise_-1,0
1058,25354_SMB_0,1
1059,43504_Enterprise_-1,0
1060,9912_SMB_-1,0
1061,46094_Enterprise_-1,0
1062,2679_Enterprise_-1,0
1063,7549_SMB_-1,0
1064,15188_Enterprise_-1,0
1065,12440_SMB_-1,0
1066,45508_SMB_-1,0
1067,41708_SMB_-1,0
1068,22594_SMB_-1,0
1069,25677_SMB_-1,0
1070,21987_SMB_-1,0
1071,40298_SMB_-1,0
1072,5467_SMB_-1,0
1073,39441_Enterprise_-1,0
1074,46521_SMB_-1,0
1075,46685_Enterprise_-1,0
1076,30343_SMB_-1,0
1077,12117_SMB_-1,0
1078,3541_Enterprise_-1,0
1079,28904_SMB_-1,0
1080,1984_SMB_-1,0
1081,9989_SMB_-1,0
1082,3546_SMB_-1,0
1083,42933_Enterprise_-1,0
1084,5072_SMB_-1,0
1085,15351_SMB_0,1
1086,15240_SMB_-1,0
1087,11566_SMB_-1,0
1088,8671_SMB_-1,0
1089,39145_Enterprise_-1,0
1090,41220_Enterprise_-1,0
1091,11940_Enterprise_-1,0
1092,15340_SMB_0,1
1093,25354_Enterprise_2,1
1094,31527_SMB_-1,0
1095,25644_Enterprise_-1,0
1096,19760_SMB_-1,0
1097,9493_SMB_-1,0
1098,4737_SMB_-1,0
1099,27934_SMB_-1,0
1100,21991_SMB_-1,0
1101,22291_SMB_-1,0
1102,21145_Enterprise_-1,0
1103,2028_Enterprise_-1,0
1104,41433_SMB_-1,0
1105,15615_Enterprise_-1,0
1106,45940_SMB_-1,0
1107,41369_SMB_-1,0
1108,5791_Enterprise_-1,0
1109,35907_Enterprise_-1,0
1110,39114_SMB_-1,0
1111,42706_SMB_-1,0
1112,28402_Enterprise_-1,0
1113,30730_SMB_-1,0
1114,5023_SMB_-1,0
1115,47466_Enterprise_45,1
1116,23330_SMB_-1,0
1117,28869_SMB_-1,0
1118,33417_Enterprise_-1,0
1119,44654_SMB_-1,0
1120,13977_SMB_-1,0
1121,32780_Enterprise_-1,0
1122,39554_SMB_-1,0
1123,18428_SMB_-1,0
1124,11899_SMB_-1,0
1125,4950_SMB_-1,0
1126,12390_SMB_-1,0
1127,15813_SMB_-1,0
1128,28455_Enterprise_-1,0
1129,5687_Enterprise_-1,0
1130,10323_SMB_-1,0
1131,37581_SMB_-1,0
1132,12159_SMB_-1,0
1133,45139_SMB_-1,0
1134,43229_Enterprise_-1,0
1135,2251_SMB_-1,0
1136,44195_Enterprise_-1,0
1137,2420_SMB_-1,0
1138,13324_SMB_-1,0
1139,35028_SMB_-1,0
1140,16199_Enterprise_-1,0
1141,32240_Enterprise_-1,0
1142,11659_Enterprise_-1,0
1143,34866_SMB_-1,0
1144,34956_Enterprise_-1,0
1145,37423_Enterprise_-1,0
1146,45894_Enterprise_-1,0
1147,14299_SMB_-1,0
1148,10106_SMB_-1,0
1149,14306_Enterprise_-1,0
1150,17595_SMB_-1,0
1151,23414_Enterprise_-1,0
1152,17954_SMB_-1,0
1153,16962_Enterprise_-1,0
1154,30118_SMB_-1,0
1155,29832_SMB_-1,0
1156,108_SMB_-1,0
1157,38628_SMB_-1,0
1158,31975_SMB_-1,0
1159,17337_SMB_-1,0
1160,12191_SMB_-1,0
1161,15806_SMB_-1,0
1162,7579_Enterprise_-1,0
1163,13277_Enterprise_-1,0
1164,18266_SMB_-1,0
1165,30007_Enterprise_-1,0
1166,43518_SMB_-1,0
1167,4178_SMB_-1,0
1168,13033_SMB_-1,0
1169,32223_Enterprise_-1,0
1170,20261_SMB_-1,0
1171,46276_SMB_-1,0
1172,19463_SMB_-1,0
1173,14465_SMB_-1,0
1174,39296_SMB_-1,0
1175,37342_SMB_-1,0
1176,1166_Enterprise_-1,0
1177,15424_Enterprise_-1,0
1178,22876_Enterprise_-1,0
1179,16776_SMB_-1,0
1180,18200_SMB_-1,0
1181,42069_SMB_-1,0
1182,2286_SMB_-1,0
1183,23152_SMB_-1,0
1184,5669_SMB_-1,0
1185,7438_SMB_-1,0
1186,1417_SMB_-1,0
1187,31013_Enterprise_-1,0
1188,31202_Enterprise_-1,0
1189,25309_Enterprise_16,1
1190,31675_SMB_-1,0
1191,39486_SMB_-1,0
1192,46426_Enterprise_-1,0
1193,14761_Enterprise_1,1
1194,40061_SMB_-1,0
1195,9913_SMB_-1,0
1196,2107_SMB_56,1
1197,37141_SMB_-1,0
1198,2833_SMB_-1,0
1199,38044_SMB_2,1
1200,45803_SMB_-1,0
1201,37190_SMB_6,1
1202,1415_SMB_-1,0
1203,15048_SMB_-1,0
1204,22924_SMB_-1,0
1205,41316_SMB_-1,0
1206,38127_SMB_-1,0
1207,28754_Enterprise_-1,0
1208,22183_SMB_-1,0
1209,38998_Enterprise_-1,0
1210,10064_Enterprise_-1,0
1211,39067_SMB_-1,0
1212,12839_Enterprise_-1,0
1213,7997_SMB_-1,0
1214,15215_SMB_-1,0
1215,38536_SMB_666,1
1216,15509_SMB_-1,0
1217,13435_SMB_12,1
1218,38536_SMB_666,1
1219,35701_Enterprise_99,1
1220,26452_SMB_0,1
1221,41902_Enterprise_-1,0
1222,42279_SMB_-1,0
1223,41526_SMB_-1,0
1224,23736_SMB_-1,0
1225,11565_SMB_-1,0
1226,7301_SMB_-1,0
1227,10820_SMB_-1,0
1228,28416_SMB_-1,0
1229,31611_SMB_-1,0
1230,11474_SMB_-1,0
1231,41140_SMB_-1,0
1232,25981_SMB_-1,0
1233,42056_SMB_-1,0
1234,37005_Enterprise_0,1
1235,25286_SMB_-1,0
1236,31753_SMB_-1,0
1237,36216_SMB_-1,0
1238,15518_SMB_-1,0
1239,5057_SMB_0,1
1240,24493_Enterprise_-1,0
1241,20681_Enterprise_-1,0
1242,37801_Enterprise_-1,0
1243,24763_SMB_-1,0
1244,22835_SMB_-1,0
1245,15300_SMB_1,1
1246,37168_SMB_-1,0
1247,37168_SMB_-1,0
1248,34004_Enterprise_-1,0
1249,34004_Enterprise_-1,0
1250,25532_SMB_-1,0
1251,25532_SMB_-1,0
1252,14526_Enterprise_-1,0
1253,14526_Enterprise_-1,0
1254,15441_Enterprise_45,1
1255,41013_SMB_-1,0
1256,41013_SMB_-1,0
1257,46446_SMB_-1,0
1258,46446_SMB_-1,0
1259,3576_Enterprise_-1,0
1260,3580_Enterprise_-1,0
1261,37235_SMB_-1,0
1262,37235_SMB_-1,0
1263,28089_Enterprise_-1,0
1264,28089_Enterprise_-1,0
1265,43761_SMB_-1,0
1266,3109_SMB_-1,0
1267,14059_SMB_-1,0
1268,36613_SMB_-1,0
1269,37295_Enterprise_-1,0
1270,1160_Enterprise_-1,0
1271,27975_SMB_-1,0
1272,22283_Enterprise_11,1
1273,14642_SMB_-1,0
1274,674_SMB_-1,0
1275,31899_Enterprise_-1,0
1276,31899_Enterprise_-1,0
1277,17290_Enterprise_-1,0
1278,17290_Enterprise_-1,0
1279,26312_SMB_-1,0
1280,26312_SMB_-1,0
1281,8003_Enterprise_-1,0
1282,8003_Enterprise_-1,0
1283,32199_Enterprise_-1,0
1284,32199_Enterprise_-1,0
1285,31353_Enterprise_-1,0
1286,31353_Enterprise_-1,0
1287,25960_SMB_-1,0
1288,25960_SMB_-1,0
1289,30574_SMB_-1,0
1290,30574_SMB_-1,0
1291,2496_SMB_1,1
1292,2496_SMB_1,1
1293,13449_Enterprise_-1,0
1294,8072_SMB_-1,0
1295,13449_Enterprise_-1,0
1296,1698_SMB_0,1
1297,33609_SMB_-1,0
1298,8516_SMB_-1,0
1299,8516_SMB_-1,0
1300,28772_SMB_-1,0
1301,28772_SMB_-1,0
1302,38610_SMB_-1,0
1303,38610_SMB_-1,0
1304,25392_Enterprise_-1,0
1305,25392_Enterprise_-1,0
1306,38895_Enterprise_1,1
1307,27331_Enterprise_-1,0
1308,27331_Enterprise_-1,0
1309,46493_SMB_-1,0
1310,46493_SMB_-1,0
1311,5443_SMB_-1,0
1312,5443_SMB_-1,0
1313,4705_SMB_-1,0
1314,4705_SMB_-1,0
1315,4716_SMB_-1,0
1316,4716_SMB_-1,0
1317,35526_Enterprise_-1,0
1318,35526_Enterprise_-1,0
1319,24939_SMB_-1,0
1320,24939_SMB_-1,0
1321,9814_SMB_-1,0
1322,3750_Enterprise_-1,0
1323,3750_Enterprise_-1,0
1324,8901_SMB_-1,0
1325,3929_SMB_-1,0
1326,38674_SMB_-1,0
1327,38674_SMB_-1,0
1328,15593_Enterprise_-1,0
1329,20400_Enterprise_-1,0
1330,5007_SMB_-1,0
1331,5007_SMB_-1,0
1332,10610_SMB_-1,0
1333,10610_SMB_-1,0
1334,46301_SMB_-1,0
1335,46301_SMB_-1,0
1336,29477_SMB_-1,0
1337,29477_SMB_-1,0
1338,5055_SMB_-1,0
1339,4996_SMB_-1,0
1340,8146_SMB_-1,0
1341,8146_SMB_-1,0
1342,31262_Enterprise_0,1
1343,45447_Enterprise_-1,0
1344,45447_Enterprise_-1,0
1345,22552_Enterprise_-1,0
1346,22552_Enterprise_-1,0
1347,25932_SMB_-1,0
1348,39773_Enterprise_-1,0
1349,22142_SMB_-1,0
1350,22142_SMB_-1,0
1351,40695_SMB_-1,0
1352,40695_SMB_-1,0
1353,22022_SMB_-1,0
1354,22022_SMB_-1,0
1355,1161_SMB_-1,0
1356,1161_SMB_-1,0
1357,6203_SMB_-1,0
1358,6203_SMB_-1,0
1359,28104_SMB_1,1
1360,16455_Enterprise_-1,0
1361,16455_Enterprise_-1,0
1362,41693_SMB_-1,0
1363,7287_SMB_-1,0
1364,35408_SMB_-1,0
1365,35669_SMB_-1,0
1366,35669_SMB_-1,0
1367,811_SMB_-1,0
1368,39613_SMB_-1,0
1369,22825_SMB_-1,0
1370,12575_SMB_122,1
1371,47466_Enterprise_45,1
1372,38676_SMB_-1,0
1373,38676_SMB_-1,0
1374,15497_SMB_-1,0
1375,15497_SMB_-1,0
1376,42226_SMB_-1,0
1377,10819_SMB_-1,0
1378,10819_SMB_-1,0
1379,10818_SMB_-1,0
1380,10818_SMB_-1,0
1381,2591_Enterprise_-1,0
1382,2591_Enterprise_-1,0
1383,14194_SMB_-1,0
1384,1083_SMB_-1,0
1385,1083_SMB_-1,0
1386,3799_SMB_-1,0
1387,3799_SMB_-1,0
1388,2280_SMB_-1,0
1389,42163_Enterprise_-1,0
1390,42163_Enterprise_-1,0
1391,37156_SMB_-1,0
1392,42721_SMB_-1,0
1393,42721_SMB_-1,0
1394,23216_SMB_-1,0
1395,10683_SMB_-1,0
1396,16129_SMB_5,1
1397,16129_SMB_5,1
1398,33812_SMB_-1,0
1399,33812_SMB_-1,0
1400,43823_SMB_-1,0
1401,43823_SMB_-1,0
1402,16404_SMB_-1,0
1403,16404_SMB_-1,0
1404,46759_SMB_-1,0
1405,46759_SMB_-1,0
1406,37493_SMB_1,1
1407,37493_SMB_1,1
1408,4143_SMB_-1,0
1409,4143_SMB_-1,0
1410,21736_SMB_-1,0
1411,21736_SMB_-1,0
1412,17090_SMB_-1,0
1413,17090_SMB_-1,0
1414,898_Enterprise_-1,0
1415,898_Enterprise_-1,0
1416,26110_Enterprise_324,1
1417,26110_Enterprise_324,1
1418,33941_SMB_-1,0
1419,33898_SMB_-1,0
1420,34039_SMB_-1,0
1421,34039_SMB_-1,0
1422,10699_Enterprise_-1,0
1423,10699_Enterprise_-1,0
1424,8648_Enterprise_2,1
1425,8648_Enterprise_2,1
1426,21459_SMB_-1,0
1427,21459_SMB_-1,0
1428,46027_SMB_-1,0
1429,46027_SMB_-1,0
1430,18374_SMB_-1,0
1431,41112_Enterprise_-1,0
1432,2807_SMB_-1,0
1433,42519_SMB_-1,0
1434,12905_SMB_-1,0
1435,12905_SMB_-1,0
1436,31059_Enterprise_-1,0
1437,31059_Enterprise_-1,0
1438,4636_Enterprise_-1,0
1439,15345_Enterprise_-1,0
1440,41052_SMB_-1,0
1441,41052_SMB_-1,0
1442,10869_SMB_-1,0
1443,10869_SMB_-1,0
1444,1315_SMB_6,1
1445,1315_SMB_6,1
1446,42312_SMB_1,1
1447,42312_SMB_1,1
1448,34870_SMB_-1,0
1449,34870_SMB_-1,0
1450,39037_SMB_-1,0
1451,23819_SMB_1,1
1452,23819_SMB_1,1
1453,13241_SMB_-1,0
1454,15241_SMB_-1,0
1455,15331_SMB_-1,0
1456,21470_Enterprise_2,1
1457,21470_Enterprise_2,1
1458,17060_SMB_-1,0
1459,28447_SMB_-1,0
1460,28447_SMB_-1,0
1461,22899_Enterprise_-1,0
1462,22899_Enterprise_-1,0
1463,24292_SMB_-1,0
1464,31033_SMB_-1,0
1465,44205_SMB_-1,0
1466,44205_SMB_-1,0
1467,1807_Enterprise_4,1
1468,1807_Enterprise_4,1
1469,31193_Enterprise_-1,0
1470,21541_SMB_-1,0
1471,21541_SMB_-1,0
1472,4948_Enterprise_-1,0
1473,29823_SMB_-1,0
1474,30138_Enterprise_-1,0
1475,30138_Enterprise_-1,0
1476,44133_SMB_-1,0
1477,44133_SMB_-1,0
1478,3037_SMB_-1,0
1479,3037_SMB_-1,0
1480,45135_SMB_-1,0
1481,45135_SMB_-1,0
1482,27566_SMB_-1,0
1483,27566_SMB_-1,0
1484,40689_Enterprise_-1,0
1485,40689_Enterprise_-1,0
1486,27566_Enterprise_-1,0
1487,27566_Enterprise_-1,0
1488,31064_Enterprise_-1,0
1489,31064_Enterprise_-1,0
1490,5031_Enterprise_22,1
1491,5031_Enterprise_22,1
1492,43845_SMB_-1,0
1493,43845_SMB_-1,0
1494,34230_SMB_-1,0
1495,34230_SMB_-1,0
1496,19543_SMB_-1,0
1497,19543_SMB_-1,0
1498,23861_SMB_-1,0
1499,23861_SMB_-1,0
1500,12191_SMB_-1,0
1501,12191_SMB_-1,0
1502,26575_SMB_-1,0
1503,26575_SMB_-1,0
1504,21765_SMB_1,1
1505,21765_SMB_1,1
1506,3576_Enterprise_-1,0
1507,3580_Enterprise_-1,0
1508,18705_SMB_1,1
1509,25740_SMB_-1,0
1510,25740_SMB_-1,0
1511,968_SMB_-1,0
1512,968_SMB_-1,0
1513,44704_SMB_-1,0
1514,44703_SMB_-1,0
1515,2676_SMB_-1,0
1516,2676_SMB_-1,0
1517,38916_Enterprise_-1,0
1518,38916_Enterprise_-1,0
1519,28717_SMB_-1,0
1520,28717_SMB_-1,0
1521,12440_SMB_-1,0
1522,19644_SMB_-1,0
1523,19645_SMB_-1,0
1524,42998_Enterprise_1,1
1525,13384_SMB_80,1
1526,13384_SMB_80,1
1527,35900_SMB_-1,0
1528,35900_SMB_-1,0
1529,8728_SMB_-1,0
1530,8728_SMB_-1,0
1531,4487_SMB_-1,0
1532,4487_SMB_-1,0
1533,14632_SMB_-1,0
1534,14632_SMB_-1,0
1535,7034_SMB_-1,0
1536,7034_SMB_-1,0
1537,7991_SMB_-1,0
1538,7991_SMB_-1,0
1539,34224_SMB_-1,0
1540,34224_SMB_-1,0
1541,35964_Enterprise_1,1
1542,35964_Enterprise_1,1
1543,6437_SMB_-1,0
1544,6437_SMB_-1,0
1545,2783_Enterprise_36,1
1546,12772_SMB_-1,0
1547,12772_SMB_-1,0
1548,33237_SMB_-1,0
1549,33237_SMB_-1,0
1550,25756_SMB_-1,0
1551,25756_SMB_-1,0
1552,12575_SMB_122,1
1553,37575_SMB_-1,0
1554,22451_SMB_28,1
1555,39530_SMB_1,1
1556,27654_SMB_0,1
1557,34099_SMB_-1,0
1558,12607_SMB_1,1
1559,37572_SMB_1,1
1560,14052_Enterprise_-1,0
1561,14378_SMB_-1,0
1562,11542_SMB_-1,0
1563,30940_SMB_-1,0
1564,34117_SMB_-1,0
1565,43053_SMB_-1,0
1566,848_SMB_-1,0
1567,40963_Enterprise_-1,0
1568,13833_Enterprise_-1,0
1569,38195_Enterprise_-1,0
1570,45092_SMB_-1,0
1571,40382_SMB_-1,0
1572,2497_Enterprise_-1,0
1573,39772_SMB_-1,0
1574,3586_Enterprise_0,1
1575,46353_Enterprise_-1,0
1576,41982_Enterprise_-1,0
1577,6600_SMB_-1,0
1578,9865_SMB_-1,0
1579,35803_SMB_-1,0
1580,6657_SMB_-1,0
1581,40236_SMB_-1,0
1582,2974_Enterprise_-1,0
1583,42707_SMB_-1,0
1584,23553_SMB_-1,0
1585,30845_SMB_-1,0
1586,6795_Enterprise_-1,0
1587,4482_SMB_-1,0
1588,28014_SMB_-1,0
1589,12443_Enterprise_-1,0
1590,42932_SMB_-1,0
1591,28326_SMB_-1,0
1592,7534_SMB_-1,0
1593,28809_SMB_-1,0
1594,36051_SMB_-1,0
1595,10902_SMB_-1,0
1596,25546_SMB_-1,0
1597,8688_SMB_-1,0
1598,35290_SMB_-1,0
1599,32267_SMB_-1,0
1600,24436_SMB_-1,0
1601,37277_SMB_-1,0
1602,40162_Enterprise_-1,0
1603,23435_SMB_-1,0
1604,34008_SMB_-1,0
1605,17735_SMB_-1,0
1606,46541_Enterprise_-1,0
1607,19394_SMB_-1,0
1608,21095_Enterprise_-1,0
1609,21785_SMB_-1,0
1610,46569_SMB_-1,0
1611,15256_Enterprise_-1,0
1612,25712_SMB_-1,0
1613,6800_SMB_-1,0
1614,40197_SMB_-1,0
1615,45867_SMB_-1,0
1616,39596_Enterprise_-1,0
1617,14326_SMB_-1,0
1618,23446_Enterprise_-1,0
1619,34205_SMB_-1,0
1620,32832_SMB_-1,0
1621,11338_Enterprise_-1,0
1622,43600_SMB_-1,0
1623,2892_SMB_-1,0
1624,18248_SMB_-1,0
1625,43081_SMB_-1,0
1626,3178_Enterprise_-1,0
1627,17719_SMB_-1,0
1628,20771_Enterprise_-1,0
1629,18307_SMB_-1,0
1630,42819_SMB_-1,0
1631,31124_SMB_-1,0
1632,26582_SMB_-1,0
1633,41891_SMB_-1,0
1634,26199_SMB_-1,0
1635,26273_SMB_-1,0
1636,17790_SMB_1,1
1637,38304_SMB_-1,0
1638,37287_SMB_-1,0
1639,37287_SMB_-1,0
1640,42964_SMB_-1,0
1641,19679_SMB_-1,0
1642,1387_SMB_-1,0
1643,11425_SMB_-1,0
1644,28655_SMB_-1,0
1645,2197_SMB_-1,0
1646,17222_SMB_-1,0
1647,15928_SMB_-1,0
1648,31378_SMB_-1,0
1649,34373_SMB_-1,0
1650,37488_SMB_-1,0
1651,34966_SMB_-1,0
1652,10795_SMB_-1,0
1653,15460_SMB_-1,0
1654,38646_SMB_-1,0
1655,45345_SMB_-1,0
1656,40822_SMB_-1,0
1657,15987_SMB_-1,0
1658,21552_Enterprise_-1,0
1659,16369_SMB_-1,0
1660,5890_Enterprise_-1,0
1661,42818_SMB_-1,0
1662,26658_SMB_-1,0
1663,16351_SMB_-1,0
1664,8331_Enterprise_-1,0
1665,876_Enterprise_-1,0
1666,7260_SMB_-1,0
1667,7260_SMB_-1,0
1668,40316_SMB_-1,0
1669,40316_SMB_-1,0
1670,5956_SMB_-1,0
1671,5956_SMB_-1,0
1672,29022_Enterprise_-1,0
1673,29022_Enterprise_-1,0
1674,23339_SMB_-1,0
1675,23339_SMB_-1,0
1676,11429_Enterprise_-1,0
1677,11429_Enterprise_-1,0
1678,27535_SMB_6,1
1679,25727_Enterprise_-1,0
1680,25727_Enterprise_-1,0
1681,25727_Enterprise_-1,0
1682,25727_Enterprise_-1,0
1683,31468_Enterprise_-1,0
1684,31468_Enterprise_-1,0
1685,18178_SMB_-1,0
1686,18178_SMB_-1,0
1687,15463_SMB_-1,0
1688,29808_SMB_-1,0
1689,29808_SMB_-1,0
1690,17920_SMB_-1,0
1691,17920_SMB_-1,0
1692,15913_Enterprise_-1,0
1693,46125_SMB_-1,0
1694,46125_SMB_-1,0
1695,15441_Enterprise_2,1
1696,2693_SMB_-1,0
1697,2693_SMB_-1,0
1698,19171_Enterprise_-1,0
1699,38954_SMB_-1,0
1700,22877_SMB_-1,0
1701,22877_SMB_-1,0
1702,477_Enterprise_-1,0
1703,477_Enterprise_-1,0
1704,16281_SMB_-1,0
1705,16281_SMB_-1,0
1706,16333_SMB_-1,0
1707,16333_SMB_-1,0
1708,40297_SMB_-1,0
1709,40297_SMB_-1,0
1710,34499_SMB_-1,0
1711,34499_SMB_-1,0
1712,14309_SMB_-1,0
1713,14309_SMB_-1,0
1714,2574_SMB_-1,0
1715,6480_SMB_-1,0
1716,44302_SMB_-1,0
1717,13950_SMB_-1,0
1718,34859_SMB_-1,0
1719,40397_SMB_-1,0
1720,38743_SMB_-1,0
1721,37160_SMB_-1,0
1722,33366_SMB_-1,0
1723,24336_SMB_-1,0
1724,21988_Enterprise_-1,0
1725,18496_Enterprise_-1,0
1726,10590_SMB_-1,0
1727,5068_Enterprise_-1,0
1728,15977_SMB_-1,0
1729,25309_Enterprise_-1,0
1730,42222_Enterprise_-1,0
1731,34375_SMB_-1,0
1732,18702_Enterprise_-1,0
1733,34690_Enterprise_-1,0
1734,11109_SMB_-1,0
1735,18348_SMB_-1,0
1736,29835_SMB_-1,0
1737,37821_SMB_-1,0
1738,5227_SMB_-1,0
1739,4993_SMB_-1,0
1740,44360_SMB_-1,0
1741,25096_SMB_-1,0
1742,25096_Enterprise_-1,0
1743,27058_SMB_-1,0
1744,25096_Enterprise_-1,0
1745,25096_SMB_-1,0
1746,25096_SMB_-1,0
1747,25096_SMB_-1,0
1748,17286_SMB_-1,0
1749,25096_SMB_-1,0
1750,25096_SMB_-1,0
1751,1321_SMB_-1,0
1752,7052_SMB_-1,0
1753,39648_SMB_-1,0
1754,25096_SMB_-1,0
1755,29411_Enterprise_-1,0
1756,25096_Enterprise_-1,0
1757,39937_Enterprise_-1,0
1758,35114_Enterprise_-1,0
1759,36734_SMB_-1,0
1760,25096_Enterprise_-1,0
1761,25096_SMB_-1,0
1762,25096_SMB_-1,0
1763,25096_Enterprise_-1,0
1764,25096_SMB_-1,0
1765,25096_SMB_-1,0
1766,25096_SMB_-1,0
1767,25096_Enterprise_-1,0
1768,25096_SMB_-1,0
1769,25096_SMB_-1,0
1770,11383_SMB_-1,0
1771,25096_Enterprise_-1,0
1772,3239_Enterprise_-1,0
1773,25096_SMB_-1,0
1774,25096_SMB_-1,0
1775,25096_SMB_-1,0
1776,25096_Enterprise_-1,0
1777,25096_Enterprise_-1,0
1778,17650_Enterprise_-1,0
1779,38452_Enterprise_-1,0
1780,3501_Enterprise_-1,0
1781,25096_Enterprise_-1,0
1782,25096_SMB_-1,0
1783,25096_Enterprise_-1,0
1784,25096_Enterprise_-1,0
1785,25096_Enterprise_-1,0
1786,25096_Enterprise_-1,0
1787,25096_Enterprise_-1,0
1788,25096_SMB_-1,0
1789,987_SMB_3,1
1790,25096_SMB_-1,0
1791,25096_Enterprise_-1,0
1792,25096_SMB_-1,0
1793,25096_Enterprise_-1,0
1794,25096_SMB_-1,0
1795,1359_SMB_-1,0
1796,24689_Enterprise_0,1
1797,47466_Enterprise_16,1
1798,47466_Enterprise_16,1
1799,40608_SMB_-1,0
1800,40218_Enterprise_0,1
1801,25096_SMB_-1,0
1802,42252_SMB_-1,0
1803,25096_Enterprise_-1,0
1804,25096_Enterprise_-1,0
1805,25096_Enterprise_-1,0
1806,25096_Enterprise_0,1
1807,25096_Enterprise_-1,0
1808,25096_SMB_-1,0
1809,25096_SMB_-1,0
1810,25096_SMB_-1,0
1811,25096_SMB_-1,0
1812,33399_SMB_-1,0
1813,25096_SMB_-1,0
1814,25096_SMB_-1,0
1815,5143_Enterprise_-1,0
1816,28868_SMB_-1,0
1817,25096_SMB_-1,0
1818,25096_Enterprise_-1,0
1819,25096_SMB_0,1
1820,25096_SMB_-1,0
1821,19583_SMB_-1,0
1822,25096_SMB_-1,0
1823,25096_Enterprise_-1,0
1824,1193_SMB_-1,0
1825,22417_Enterprise_1,1
1826,21681_Enterprise_172,1
1827,25096_SMB_-1,0
1828,25096_SMB_-1,0
1829,25096_SMB_-1,0
1830,25096_Enterprise_-1,0
1831,29893_SMB_-1,0
1832,42994_SMB_-1,0
1833,3837_SMB_-1,0
1834,46202_SMB_-1,0
1835,40218_SMB_0,1
1836,40218_SMB_0,1
1837,25096_SMB_-1,0
1838,25096_SMB_-1,0
1839,25096_SMB_-1,0
1840,25096_SMB_-1,0
1841,25096_SMB_-1,0
1842,25096_Enterprise_-1,0
1843,25096_SMB_-1,0
1844,25096_SMB_-1,0
1845,25096_Enterprise_-1,0
1846,22146_Enterprise_-1,0
1847,25096_SMB_-1,0
1848,25096_SMB_-1,0
1849,6257_Enterprise_66,1
1850,25096_Enterprise_-1,0
1851,7400_SMB_-1,0
1852,25096_SMB_-1,0
1853,25096_SMB_-1,0
